"111092004","1103192000","분쇄물, 조분(귀리의 것)","29.3","316.0","14.9","164.0","△49.3","△48.1",
"111102000","1104291000","율무(가공곡물)","1.0","8.0","0","0","△100.0","△100.0",
"111111000","1008300000","카나리시드(canary seed)","0","0","0","0","0.0","0.0",
"111991000","1008900000","곡물류(메밀·조·카나리시드 등 이외 기타)","637.3","8,639.0","514.8","6,960.0","△19.2","△19.4",
"111992001","1102909000","곡분(기타/밀가루나 메슬린가루는 제외)","54,751.6","212,692.0","54,529.8","204,077.0","△0.4","△4.1",
"111992002","1103199000","곡물(기타/분쇄물·조분)","0","0","0","0","0.0","0.0",
"111992004","1104199000","곡물(기타/압착·플레이크)","1.0","17.0","0","0","△100.0","△100.0",
"111992005","1104299000","곡물(기타/가공곡물)","13.4","180.0","193.9","1,803.0","1,349.2","901.7",
"111992006","1103209000","펠리트(기타곡물)","0","0","4.2","297.0","0.0","0.0",
"111993000","1104309000","곡물의 배아(쌀 배아 이외 기타)","173,406.6","97,927.0","198,005.0","76,693.0","14.2","△21.7",
"112011001","0710100000","감자(냉동)","407,184.6","421,358.0","545,434.0","586,373.0","34.0","39.2",
"112011900","0701900000","감자(종자용 이외 기타)","4,023,302.8","2,456,460.0","4,406,639.6","2,347,462.0","9.5","△4.4",
"112012001","1105100000","감자(분, 조분)","117,199.9","414,848.0","128,258.5","388,345.0","9.4","△6.4",
"112012002","1105200000","감자(플레이크, 합착 및 펠리트)","52,304.0","141,347.0","24,528.6","45,757.0","△53.1","△67.6",
"112015901","2004100000","감자(조제저장처리/냉동)","10,592,465.7","13,916,371.0","11,178,711.0","15,023,762.0","5.5","8.0",
"112015903","2005201000","플레이크로 만든 감자크로켓(냉동하지 않은 것/조제 및 보존처리/식초나 초산으로 처리한 것 제외)","1,068.5","5,567.0","613.1","4,011.0","△42.6","△28.0",
"112015904","2005209000","감자(기타/조제저장처리/냉동제외)","137,277.0","453,138.0","113,368.6","422,746.0","△17.4","△6.7",
"112015905","0712902093","감자(건조)","4,000.0","2,400.0","0","0","△100.0","△100.0",
"112021001","0714201000","고구마(신선)","0","0","0","0","0.0","0.0",
"112021002","0714202000","고구마(건조)","0","0","0","0","0.0","0.0",
"112021004","0714203000","고구마(냉장)","0","0","0","0","0.0","0.0",
"112021005","0714204000","고구마(냉동)","10,000.0","20,150.0","0","0","△100.0","△100.0",
"112031002","0714102010","매니옥 칩(건조)","2,956,650.0","925,432.0","4,002,710.0","1,227,703.0","35.4","32.7",
"112031003","0714102090","매니옥(칩, 펠리트 이외 기타/건조)","3.7","106.0","0.5","12.0","△86.5","△88.7",
"112031004","1903001000","타피오카","125,218.0","379,940.0","409,048.2","1,327,702.0","226.7","249.5",
"112031006","0714104000","매니옥(냉동)","3,480.0","4,391.0","2,558.0","2,831.0","△26.5","△35.5",
"112031200","0714102020","매니옥 펠리트(건조)","9,696,420.0","1,668,345.0","19,555,180.0","3,225,677.0","101.7","93.3",
"112032000","1903009000","타피오카 대용물(전분으로 조제한 것)","84,678.0","214,188.0","172,156.8","457,644.0","103.3","113.7",
"112503421","0714301000","얌(디오스코레아종)(냉동)","0","0","1,550.0","2,092.0","0.0","0.0",
"112503431","0714309000","얌(디오스코레아종)(기타)","0","0","0.1","28.0","0.0","0.0",
"112601431","0714401000","토란(콜로카시아종)(냉동)","0","0","3,360.0","7,802.0","0.0","0.0",
"112991010","0714909010","서류(기타/냉동)","257,730.0","278,420.0","94,840.0","121,219.0","△63.2","△56.5",
"112991090","0714909090","서류(기타)","10,577.7","39,812.0","3,493.1","7,670.0","△67.0","△80.7",
"113011121","1201101000","대두 (콩나물용)(종자)","0","0","0","0","0.0","0.0",
"113011122","1201109000","대두 기타(종자)","2.3","22.0","0","0","△100.0","△100.0",
"113011123","1201901000","대두(채유 및 탈지대두박용)","50,378,146.6","20,908,230.0","84,693,997.4","34,277,987.0","68.1","63.9",
"113011124","1201902000","대두(사료용)","0","0","0.5","20.0","0.0","0.0",
"113011125","1201903000","대두(콩나물용)(기타)","2,519,700.0","2,645,682.0","5,386,110.0","4,824,273.0","113.8","82.3",
"113011126","1201909000","대두 기타(기타)","39,773,493.6","20,132,617.0","5,932,371.7","3,842,068.0","△85.1","△80.9",
"113012000","1208100000","대두의 분과 조분","1,892,076.0","1,253,722.0","2,136,955.6","1,529,654.0","12.9","22.0",
"113111900","0713319000","녹두(건조/종자용 이외 기타)","622,391.7","1,091,682.0","1,147,221.0","1,542,557.0","84.3","41.3",
"113115901","2005511000","녹두(탈각한 것/조제저장처리/냉동제외)","2.0","22.0","986.0","3,821.0","49,200.0","17,268.2",
"113115902","2005591000","녹두(껍데기를 벗긴 것/냉동하지 않은 것/조제 및 보존처리/식초나 초산으로 처리한 것 제외)","0","0","0","0","0.0","0.0",
"113121900","0713329000","팥(건조/종자용 이외 기타)","620,838.2","832,127.0","619,528.9","885,129.0","△0.2","6.4",
"113125901","2005512000","팥(탈각한 것/조제저장처리/냉동제외)","964,922.0","986,205.0","1,966,802.0","2,110,433.0","103.8","114.0",
"113125902","2005592000","팥(껍데기를 벗긴 것/냉동하지 않은 것/조제 및 보존처리/식초나 초산으로 처리한 것 제외)","212,607.1","257,297.0","264,067.3","267,136.0","24.2","3.8",
"113131100","0713331000","강남콩(건조/종자용)","8,577.9","23,176.0","6,034.7","18,330.0","△29.6","△20.9",
"113131900","0713339000","강남콩(건조/종자용 이외 기타)","1,131,392.9","817,461.0","939,394.3","607,464.0","△17.0","△25.7",
"113191001","0708200000","콩(비그나, 파세러스/신선, 냉장)","0","0","0","0","0.0","0.0",
"113191002","0710220000","콩(비그나, 파세러스/냉동)","202,127.5","173,718.0","162,466.7","145,525.0","△19.6","△16.2",
"113191003","0713390000","채두류(콩ㆍ녹두ㆍ팥ㆍ강낭콩ㆍ밤바라콩ㆍ동부콩 외 기타/건조한 것)","161,048.8","151,313.0","100,004.9","82,345.0","△37.9","△45.6",
"113191321","0713350000","동부콩(비그나 운구이쿨라타)(건조)","257,410.0","198,041.0","306,750.0","212,263.0","19.2","7.2",
"113191421","0713600000","비둘기콩(카자누스 카잔)(건조)","1,035.0","735.0","0","0","△100.0","△100.0",
"113195901","2005519000","껍데기를 벗긴 콩(냉동하지 않은 것/비그나종ㆍ파세러스종/조제 및 보존처리/식초나 초산으로 처리한 것 제외)","295,969.4","285,854.0","379,225.2","337,229.0","28.1","18.0",
"113195902","2005599000","콩(기타/비그나, 파세러스 콩/껍데기를 벗기지 않은 것/냉동하지 않은 것/조제 및 보존처리/식초나 초산으로 처리한 것 제외)","23,528.9","38,031.0","486.1","2,463.0","△97.9","△93.5",
"113211001","0708100000","완두(신선, 냉장)","0","0","0","0","0.0","0.0",
"113211002","0710210000","완두(냉동)","47,424.0","62,929.0","4,954.0","29,126.0","△89.6","△53.7",
"113211100","0713101000","완두(건조/종자용)","3,489.7","15,638.0","3,398.0","18,819.0","△2.6","20.3",
"113211901","0713102000","완두(건조/사료용)","24,590.0","8,729.0","47,591.0","20,995.0","93.5","140.5",
"113211909","0713109000","완두(건조/기타)","454,815.7","317,026.0","319,241.6","268,109.0","△29.8","△15.4",
"113215900","2005400000","완두(피섬 새티범/조제저장처리/냉동제외)","23,014.9","87,934.0","11,956.9","52,020.0","△48.0","△40.8",
"113215901","2006005000","완두(설탕저장처리)","0","0","0","0","0.0","0.0",
"113221000","0713200000","이집트콩(건조)","222,501.9","189,064.0","301,911.6","215,095.0","35.7","13.8",
"113231000","0713400000","렌즈콩(건조)","262,799.6","180,023.0","174,773.5","131,772.0","△33.5","△26.8",
"113241000","0713500000","잠두 및 말 먹이용의 잠두(건조)","25.5","214.0","2.1","34.0","△91.6","△84.1",
"113991001","0708900000","채두류(완두·콩 이외 기타/신선·냉장)","0","0","1.2","26.0","0.0","0.0",
"113991002","0710290000","채두류(완두·콩 이외 기타/냉동)","261,958.3","270,116.0","140,749.0","191,392.0","△46.3","△29.1",
